IP Address,Port,Country,Anonymity,Speed
102.66.239.11,8444,PL,Elite (HIA),4ms
113.160.203.118,4153,DE,Elite (HIA),3ms
178.253.197.186,1088,US,Elite (HIA),2ms
123.30.149.92,8080,US,Elite (HIA),2ms
103.87.212.15,5432,RU,Elite (HIA),1ms
46.227.37.21,5432,PL,Elite (HIA),3ms
161.97.104.4,10001,JP,Elite (HIA),2ms
45.196.150.46,5678,CN,Elite (HIA),2ms
66.207.184.57,52333,CA,Elite (HIA),11ms
185.162.95.125,61401,ZA,Elite (HIA),2ms
89.161.89.20,80,CA,Elite (HIA),86ms
167.179.113.181,4153,CN,Elite (HIA),3ms
121.13.252.62,80,CN,Elite (HIA),93ms
104.23.107.172,23456,JP,Elite (HIA),3ms
41.162.162.140,8060,SG,Elite (HIA),2ms
104.20.233.70,3128,CO,Elite (HIA),2ms
111.172.234.244,51921,TH,Elite (HIA),1ms
47.112.157.97,5678,CA,Elite (HIA),3ms
86.48.13.95,4145,US,Elite (HIA),2ms
15.235.141.35,80,CN,Elite (HIA),1ms
181.129.186.130,38461,IN,Elite (HIA),2ms
134.236.8.227,80,BD,Elite (HIA),2ms
172.67.206.105,1080,MY,Elite (HIA),1ms
64.225.28.168,4145,DE,Elite (HIA),2ms
139.196.73.1,80,PL,Elite (HIA),87ms
103.47.93.242,8804,CN,Elite (HIA),2ms
103.116.118.10,6830,US,Elite (HIA),2ms
161.142.12.28,38801,ES,Elite (HIA),82ms
51.195.40.191,33150,FR,Elite (HIA),2ms
62.179.9.19,5678,GB,Elite (HIA),2ms
113.103.52.2,14522,TR,Elite (HIA),2ms
75.176.225.10,80,CR,Elite (HIA),2ms
185.56.180.14,4145,VG,Elite (HIA),2ms
51.15.190.163,999,LV,Elite (HIA),3ms
45.12.31.140,80,ID,Elite (HIA),1ms
185.169.181.27,4153,TH,Elite (HIA),3ms
181.193.213.130,4145,TH,Elite (HIA),2ms
203.24.103.8,4153,RU,Elite (HIA),2ms
84.237.248.137,4145,FR,Elite (HIA),2ms
36.90.63.55,1080,RU,Elite (HIA),33.0s
202.44.224.76,16379,SG,Elite (HIA),2ms
110.78.146.190,58543,BD,Elite (HIA),1ms
85.15.65.70,7497,PL,Elite (HIA),2ms
51.15.139.59,56457,GH,Elite (HIA),2ms
195.209.188.101,5678,MX,Elite (HIA),1ms
128.199.79.8,80,CN,Elite (HIA),82ms
45.249.101.1,5678,CY,Elite (HIA),2ms
185.140.102.218,2080,VN,Elite (HIA),5ms
41.204.63.118,80,US,Elite (HIA),2ms
187.216.144.170,4005,US,Elite (HIA),2ms
222.241.144.17,80,US,Elite (HIA),2ms
203.24.108.194,3128,BR,Elite (HIA),2ms
171.232.74.46,4145,IN,Elite (HIA),2ms
172.67.36.21,4145,TH,Elite (HIA),83ms
154.197.128.161,44832,DE,Elite (HIA),91ms
98.188.47.132,3629,DE,Elite (HIA),4ms
138.219.50.170,16791,RS,Elite (HIA),2ms
103.81.12.1,23235,ID,Elite (HIA),83ms
203.150.136.34,5678,CA,Elite (HIA),2ms
207.180.198.90,4145,BR,Elite (HIA),2ms
167.86.67.134,80,CZ,Elite (HIA),3ms
91.150.81.9,52104,NP,Elite (HIA),2ms
119.18.152.139,5678,US,Elite (HIA),1ms
104.16.106.154,5678,US,Elite (HIA),2ms
177.223.48.126,14287,DE,Elite (HIA),2ms
89.190.43.240,7497,IT,Elite (HIA),82ms
103.235.198.17,30510,LT,Elite (HIA),2ms
192.252.208.67,21023,DE,Elite (HIA),1ms
159.65.245.126,4048,ID,Elite (HIA),83ms
178.63.0.115,1080,IR,Elite (HIA),86ms
185.132.228.237,5678,BD,Elite (HIA),27.0s
188.214.129.3,8080,CN,Elite (HIA),2ms
82.115.18.179,4145,ID,Elite (HIA),27.9s
124.158.186.34,2080,ES,Elite (HIA),1ms
185.204.197.25,4153,CN,Transparent (NOA),2ms
203.76.121.237,20473,RU,Elite (HIA),2ms
81.70.105.48,9002,ID,Elite (HIA),2ms
103.79.96.193,5678,SG,Elite (HIA),83ms
65.20.99.23,2526,TR,Elite (HIA),2ms
58.246.58.150,26171,TH,Elite (HIA),2ms
188.18.10.140,4145,US,Elite (HIA),2ms
180.178.98.93,4145,US,Elite (HIA),3ms
139.180.223.81,7497,BR,Elite (HIA),2ms
185.169.181.13,80,KR,Elite (HIA),2ms
110.77.184.80,4145,US,Elite (HIA),2ms
159.203.105.85,31898,SG,Elite (HIA),2ms
47.252.4.1,3389,ID,Elite (HIA),2ms
192.12.113.230,42765,VN,Elite (HIA),2ms
152.70.246.185,1080,ID,Elite (HIA),2ms
181.215.47.60,46051,EC,Elite (HIA),2ms
157.245.59.71,5678,ID,Elite (HIA),86ms
202.6.225.92,7497,EC,Elite (HIA),2ms
125.253.125.132,5678,DE,Elite (HIA),2ms
36.91.190.61,4145,CN,Elite (HIA),2ms
143.255.249.74,80,CA,Elite (HIA),2ms
119.2.54.25,60000,GB,Elite (HIA),1ms
45.70.237.132,80,IN,Elite (HIA),2ms
172.104.251.179,1080,HU,Elite (HIA),2ms
202.107.231.156,8080,CN,Elite (HIA),2ms
104.25.58.39,4153,TR,Elite (HIA),2ms
180.210.222.221,8123,TH,Elite (HIA),2ms
103.39.236.205,4145,VN,Elite (HIA),1ms
45.132.103.14,4145,AR,Elite (HIA),1ms
117.163.196.152,4153,BR,Elite (HIA),2ms
185.169.181.26,1080,SC,Elite (HIA),86ms
101.109.252.86,1080,EC,Elite (HIA),1ms
113.161.128.192,4145,US,Elite (HIA),32.3s
186.126.17.103,999,CN,Elite (HIA),1ms
200.81.144.17,80,TH,Elite (HIA),1ms
197.234.13.90,1080,ID,Elite (HIA),1ms
190.110.204.194,8080,CA,Elite (HIA),3ms
137.110.161.153,4153,US,Elite (HIA),2ms
140.250.146.239,9300,MN,Elite (HIA),2ms
14.207.201.149,80,BZ,Elite (HIA),2ms
103.10.97.154,5678,ID,Elite (HIA),1ms
158.69.53.98,80,US,Elite (HIA),2ms
207.178.166.187,8060,NL,Elite (HIA),1ms
43.242.242.140,12551,TH,Elite (HIA),2ms
203.30.191.218,42331,IN,Elite (HIA),3ms
103.111.55.58,4145,US,Elite (HIA),2ms
149.20.253.102,4145,BR,Elite (HIA),1ms
206.189.9.30,16831,BR,Elite (HIA),3ms
118.174.209.56,3629,SG,Elite (HIA),1ms
182.54.148.1,4153,IN,Elite (HIA),1ms
205.185.117.77,443,US,Elite (HIA),83ms
177.86.64.1,4145,US,Elite (HIA),2ms
177.159.145.26,50109,TH,Elite (HIA),82ms
129.226.90.34,5555,AE,Elite (HIA),2ms
103.251.222.33,4145,BR,Elite (HIA),1ms
104.255.170.68,1080,US,Elite (HIA),2ms
205.185.119.188,31337,CN,Elite (HIA),1ms
1.0.136.207,1236,ID,Elite (HIA),2ms
47.91.110.154,4145,ID,Elite (HIA),1ms
186.251.255.141,4145,US,Elite (HIA),2ms
71.163.238.129,5678,MY,Elite (HIA),2ms
202.91.186.129,42908,DE,Elite (HIA),5ms
182.253.158.224,4145,SK,Elite (HIA),86ms
103.215.24.162,4392,TR,Elite (HIA),2ms
38.127.179.26,4153,AM,Elite (HIA),2ms
103.58.16.233,1080,ID,Elite (HIA),2ms
173.212.220.213,5678,SC,Elite (HIA),1ms
87.197.136.58,32491,IN,Elite (HIA),3ms
88.255.64.83,4145,HK,Elite (HIA),2ms
37.186.125.202,1080,TH,Elite (HIA),2ms
118.99.103.114,3128,RU,Elite (HIA),2ms
197.234.13.57,8080,BR,Elite (HIA),2ms
103.47.93.226,1080,TH,Elite (HIA),2ms
20.205.109.189,4145,MV,Elite (HIA),5ms
125.25.160.120,4145,IN,Elite (HIA),2ms
213.5.17.84,1080,IN,Elite (HIA),1ms
168.205.218.61,4145,CA,Elite (HIA),1ms
124.121.176.254,5678,ZA,Elite (HIA),3ms
103.84.134.9,80,US,Elite (HIA),1ms
103.59.203.141,4153,GB,Elite (HIA),1ms
115.242.248.226,5432,DE,Elite (HIA),2ms
104.16.195.74,80,CA,Elite (HIA),2ms
169.239.45.51,9050,HU,Elite (HIA),2ms
45.196.151.236,2163,PT,Elite (HIA),1ms
185.162.228.154,5678,BR,Elite (HIA),82ms
88.99.191.147,80,MD,Elite (HIA),1ms
67.43.227.228,20183,ID,Elite (HIA),2ms
79.121.31.86,53281,ID,Elite (HIA),3ms
194.36.98.231,8089,ID,Elite (HIA),2ms
201.76.125.147,5678,BO,Elite (HIA),3ms
185.162.142.81,52347,BD,Elite (HIA),29.4s
112.78.161.191,5678,CA,Elite (HIA),29.7s
182.253.158.52,5678,PY,Elite (HIA),3ms
111.92.164.242,80,SC,Transparent (NOA),1ms
200.58.74.6,8080,ZA,Elite (HIA),1ms
103.214.156.24,4145,IN,Elite (HIA),1ms
104.20.225.218,11020,VN,Elite (HIA),2ms
201.222.55.18,83,MY,Elite (HIA),87ms
197.234.13.82,39267,IR,Elite (HIA),2ms
197.98.201.97,50550,CN,Elite (HIA),2ms
103.129.3.246,20213,BR,Elite (HIA),2ms
103.121.89.75,999,BY,Elite (HIA),25.8s
103.47.253.58,4145,CN,Elite (HIA),2ms
185.237.10.250,24301,IN,Elite (HIA),1ms
106.75.174.172,2829,DE,Elite (HIA),2ms
192.12.112.65,4145,CA,Elite (HIA),1ms
185.244.30.43,7497,BR,Elite (HIA),2ms
117.26.40.156,8859,ID,Elite (HIA),2ms
116.199.169.1,3629,BR,Elite (HIA),1ms
207.180.213.101,9340,FI,Elite (HIA),2ms
72.10.160.90,4145,DE,Elite (HIA),2ms
189.50.111.164,22679,MX,Elite (HIA),2ms
117.54.201.91,80,KE,Elite (HIA),1ms
177.125.205.38,4153,BR,Elite (HIA),2ms
135.181.79.170,5678,IN,Elite (HIA),82ms
195.93.200.140,5678,US,Elite (HIA),1ms
187.157.30.202,1080,CY,Elite (HIA),2ms
41.60.232.18,23456,US,Elite (HIA),3ms
187.85.154.18,80,CY,Elite (HIA),1ms
103.47.93.218,4145,BR,Elite (HIA),2ms
75.119.203.208,80,CN,Elite (HIA),2ms
203.23.104.167,4145,TR,Elite (HIA),2ms
72.210.252.137,3629,TH,Elite (HIA),2ms
203.24.108.179,37630,TR,Elite (HIA),1ms
179.107.51.4,4145,CN,Elite (HIA),1ms
14.115.107.29,4145,MV,Elite (HIA),1ms
31.206.38.49,57114,DE,Elite (HIA),9ms
101.51.104.72,1080,DE,Elite (HIA),2ms
185.169.181.15,3128,NL,Elite (HIA),1ms
218.1.200.180,7497,CN,Elite (HIA),1ms
103.84.134.1,14917,NL,Elite (HIA),2ms
51.38.99.136,999,DE,Elite (HIA),2ms
5.189.140.102,80,JP,Elite (HIA),2ms
217.23.15.50,443,PL,Elite (HIA),2ms
106.75.154.243,443,JP,Elite (HIA),2ms
178.62.223.104,1088,HU,Elite (HIA),
43.157.53.134,443,MN,Elite (HIA),
43.153.177.44,26057,ID,,
46.227.37.61,5678,US,,
43.153.168.234,5678,,,
62.112.194.224,30333,,,1ms
202.21.127.6,,,,2ms
202.165.47.65,,,Elite (HIA),82ms
24.205.10.252,,,Elite (HIA),1ms
,,,Elite (HIA),2ms
,,TR,Elite (HIA),2ms
,,ID,Elite (HIA),87ms
,4145,CN,Elite (HIA),2ms
,8181,MD,Elite (HIA),2ms
,9091,TH,Elite (HIA),3ms
185.169.181.23,5555,CA,Elite (HIA),2ms
103.105.55.4,8080,CN,Elite (HIA),3ms
159.75.84.25,80,SG,Elite (HIA),2ms
37.221.67.62,57114,TH,Elite (HIA),2ms
183.89.63.31,9050,AR,Elite (HIA),2ms
104.24.220.52,4145,US,Elite (HIA),2ms
222.129.37.88,3629,US,Elite (HIA),1ms
172.104.56.209,10801,IR,Elite (HIA),1ms
49.48.34.223,46656,SC,Elite (HIA),1ms
190.15.252.205,5678,FR,Elite (HIA),4ms
45.77.161.73,4145,US,Elite (HIA),2ms
38.127.179.126,16379,SC,Elite (HIA),2ms
94.139.169.250,3128,NL,Elite (HIA),2ms
197.234.13.60,4145,VN,Elite (HIA),89ms
51.15.210.79,35229,PK,Elite (HIA),2ms
72.209.45.119,80,PL,Elite (HIA),1ms
197.234.13.17,5678,PE,Elite (HIA),2ms
190.2.137.129,1080,DE,Elite (HIA),4ms
221.132.18.38,4153,SG,Elite (HIA),9.6s
203.130.4.210,30172,US,Elite (HIA),2ms
178.212.54.161,4153,PY,Transparent (NOA),1ms
181.66.37.143,12697,US,Elite (HIA),2ms
176.9.119.252,3128,MD,Elite (HIA),1ms
110.34.166.187,80,KE,Elite (HIA),3ms
38.127.172.128,42646,US,Elite (HIA),94ms
190.128.203.214,8080,DE,Elite (HIA),1ms
74.82.6.220,3128,VN,Elite (HIA),91ms
92.115.247.61,24940,BR,Elite (HIA),2ms
41.209.10.148,4005,TH,Elite (HIA),3ms
161.35.188.95,50297,ID,Elite (HIA),1ms
5.9.144.19,4145,ID,Elite (HIA),1ms
117.5.253.175,4153,TH,Elite (HIA),2ms
177.8.113.61,51302,SY,Elite (HIA),1ms
118.173.197.241,4145,US,Elite (HIA),1ms
182.253.247.245,4145,US,Elite (HIA),1ms
202.148.12.90,59347,ID,Elite (HIA),1ms
1.0.136.7,4145,US,Elite (HIA),1ms
82.137.244.59,33149,US,Elite (HIA),3ms
157.245.82.62,4145,BR,Elite (HIA),2ms
192.252.216.81,8841,RS,Elite (HIA),3ms
103.88.169.106,4145,CN,Elite (HIA),2ms
174.75.211.194,7497,HK,Elite (HIA),3ms
38.140.231.10,20000,BR,Elite (HIA),97ms
170.244.16.45,45102,GB,Elite (HIA),2ms
185.119.90.32,5678,ID,Elite (HIA),82ms
39.108.113.204,443,CN,Elite (HIA),2ms
47.243.31.48,5678,TH,Elite (HIA),2ms
177.101.135.89,8081,TH,Elite (HIA),2ms
154.16.63.16,3080,US,Elite (HIA),2ms
36.67.136.27,4153,RU,Elite (HIA),2ms
106.14.207.142,46656,IN,Elite (HIA),1ms
203.159.92.199,3629,SG,Elite (HIA),99ms
110.77.236.112,1080,NL,Elite (HIA),86ms
38.127.179.230,10802,ZA,Elite (HIA),83ms
46.149.34.206,3211,GB,Elite (HIA),4ms
103.47.93.233,5678,IN,Elite (HIA),2ms
157.245.206.70,9090,SK,Elite (HIA),3ms
141.11.182.4,4145,IN,Elite (HIA),2ms
197.245.36.213,80,US,Elite (HIA),92ms
77.99.40.240,4145,UA,Elite (HIA),2ms
103.66.233.173,80,ID,Elite (HIA),2ms
80.242.34.242,3629,VN,Elite (HIA),2ms
116.199.168.1,5678,CA,Elite (HIA),2ms
172.67.181.11,4145,IR,Elite (HIA),3ms
5.58.47.25,5678,RU,Elite (HIA),2ms
36.89.17.211,4153,TM,Elite (HIA),3ms
113.160.58.230,4153,IE,Elite (HIA),92ms
156.34.105.58,4153,IT,Elite (HIA),3ms
88.135.44.39,56792,TH,Elite (HIA),35.9s
217.25.215.194,3744,DE,Elite (HIA),3ms
103.209.230.193,8080,BR,Elite (HIA),3ms
217.115.115.253,64768,JP,Elite (HIA),99ms
80.116.152.53,4153,RU,Elite (HIA),3ms
171.97.40.215,443,US,Elite (HIA),2ms
173.212.250.16,62134,US,Elite (HIA),4ms
187.11.232.71,80,CA,Elite (HIA),2ms
43.153.175.43,443,ID,Elite (HIA),89ms
95.182.123.66,80,FI,Elite (HIA),20.5s
50.62.183.223,8080,BR,Elite (HIA),1ms
43.153.52.178,22122,ID,Elite (HIA),6.3s
104.19.85.214,5678,FR,Elite (HIA),2ms
180.241.249.131,4145,DE,Transparent (NOA),1ms
37.228.129.57,5836,CN,Elite (HIA),1ms
201.140.238.231,43052,LA,Elite (HIA),2ms
103.8.59.1,6000,BR,Elite (HIA),1ms
51.15.182.240,30208,BR,Elite (HIA),1ms
213.136.82.183,9292,BR,Elite (HIA),20.8s
116.63.129.202,5678,BR,Elite (HIA),3ms
202.123.178.202,5678,BG,Elite (HIA),1ms
177.54.229.3,4145,ID,Elite (HIA),2ms
179.107.83.235,2580,DE,Elite (HIA),28.5s
186.211.96.97,4145,CN,Elite (HIA),1ms
168.205.217.13,8081,DE,Elite (HIA),1ms
94.26.108.67,8089,BD,Elite (HIA),4ms
122.248.46.253,443,RO,Elite (HIA),2ms
91.148.233.54,5678,CN,Elite (HIA),2ms
49.76.17.159,5836,IT,Elite (HIA),2ms
43.157.41.119,80,BR,Elite (HIA),2ms
103.130.112.253,5678,AU,Elite (HIA),82ms
185.158.248.95,5678,ID,Elite (HIA),2ms
120.196.207.10,80,CN,Elite (HIA),3ms
109.73.189.242,4145,GE,Elite (HIA),86ms
170.231.64.112,24388,IR,Elite (HIA),1ms
1.1.1.18,5678,EC,Elite (HIA),2ms
45.112.125.54,4153,ID,Elite (HIA),2ms
119.7.239.207,4153,US,Elite (HIA),2ms
31.146.161.194,4145,SG,Elite (HIA),2ms
185.171.55.162,80,DE,Elite (HIA),82ms
181.198.32.212,443,CN,Elite (HIA),1ms
203.160.58.194,21631,CA,Elite (HIA),2ms
172.64.207.185,11188,ID,Elite (HIA),2ms
43.134.169.72,21777,DE,Elite (HIA),1ms
79.143.191.128,443,BR,Elite (HIA),82ms
39.108.139.217,30000,IN,Elite (HIA),33.8s
51.222.84.118,4153,HK,Elite (HIA),3ms
202.159.121.225,4153,RU,Transparent (NOA),2ms
5.9.141.52,47161,CN,Elite (HIA),2ms
170.246.196.42,4145,CL,Elite (HIA),1ms
111.91.231.65,80,KE,Elite (HIA),82ms
8.210.206.32,3389,NG,Elite (HIA),2ms
94.228.253.51,8082,BR,Elite (HIA),2ms
120.26.68.107,40234,ES,Elite (HIA),10.5s
190.114.253.210,4145,HK,Elite (HIA),1ms
41.222.8.254,8080,MD,Transparent (NOA),2ms
146.19.196.145,1080,BD,Elite (HIA),2ms
45.70.206.33,6178,HK,Elite (HIA),95ms
79.154.189.19,4153,CO,Elite (HIA),2ms
47.242.190.33,1080,TH,Elite (HIA),83ms
185.250.148.110,999,BR,Elite (HIA),83ms
103.117.108.53,5678,BZ,Elite (HIA),1ms
101.32.62.108,4153,CA,Elite (HIA),2ms
200.69.71.138,80,CA,Elite (HIA),1ms
180.183.13.200,80,PE,Elite (HIA),2ms
200.33.152.253,7497,SG,Elite (HIA),2ms
203.24.109.109,5678,BR,Elite (HIA),1ms
104.20.75.31,4153,BD,Elite (HIA),2ms
54.39.118.40,5678,ZA,Elite (HIA),82ms
200.10.73.211,5678,PL,Elite (HIA),82ms
110.34.166.183,5678,TH,Elite (HIA),1ms
138.219.223.166,1088,DE,Elite (HIA),1ms
103.214.156.32,4145,GB,Elite (HIA),1ms
102.165.242.129,7497,DE,Elite (HIA),2ms
46.227.39.1,7497,ES,Elite (HIA),1ms
101.51.105.167,61042,IR,Elite (HIA),2ms
139.162.156.92,4995,BD,Elite (HIA),2ms
46.32.230.136,4153,US,Elite (HIA),81ms
142.93.167.100,5678,RU,Elite (HIA),2ms
149.202.23.207,33333,KR,Elite (HIA),1ms
151.247.228.221,1080,CN,Elite (HIA),1ms
103.81.196.128,3128,VN,Elite (HIA),86ms
128.111.52.64,8118,CA,Elite (HIA),1ms
217.150.58.185,5678,AR,Elite (HIA),2ms
221.143.248.55,12334,CN,Elite (HIA),82ms
123.57.246.163,4153,CL,Elite (HIA),2ms
171.249.156.0,2080,MD,Elite (HIA),2ms
194.4.50.132,3389,CN,Elite (HIA),2ms
45.7.210.199,5678,VN,Elite (HIA),3ms
101.43.135.124,20010,CA,Elite (HIA),2ms
190.113.12.75,6666,ID,Elite (HIA),85ms
87.255.69.6,80,BR,Elite (HIA),14ms
182.111.75.174,48617,ID,Elite (HIA),5.8s
116.111.119.88,5678,UA,Elite (HIA),2ms
172.67.69.9,30000,CN,Transparent (NOA),2ms
202.50.202.65,1080,RU,Elite (HIA),2ms
138.186.93.4,8881,BR,Elite (HIA),2ms
103.78.210.178,3629,CO,Elite (HIA),2ms
31.128.248.2,4145,US,Elite (HIA),2ms
115.171.90.145,999,BR,Elite (HIA),2ms
195.211.244.190,49771,LV,Elite (HIA),3ms
168.205.218.96,4145,CA,Elite (HIA),2ms
170.239.207.226,5678,US,Elite (HIA),96ms
107.180.101.18,80,VG,Elite (HIA),82ms
177.184.72.22,5432,TH,Elite (HIA),3ms
193.84.184.25,80,BR,Elite (HIA),3ms
23.227.38.230,8080,ID,Elite (HIA),2ms
45.196.148.192,4153,BR,Elite (HIA),1ms
203.24.102.152,443,NG,Elite (HIA),3ms
183.88.78.114,4145,BR,Elite (HIA),2ms
177.131.29.210,5678,TR,Elite (HIA),2ms
202.159.35.97,4153,AR,Elite (HIA),2ms
138.97.0.53,4145,ID,Elite (HIA),2ms
154.113.161.1,1080,RU,Elite (HIA),2ms
177.38.5.33,31802,PH,Elite (HIA),2ms
185.169.181.14,80,TH,Elite (HIA),2ms
138.36.150.16,5678,US,Elite (HIA),2ms
36.89.183.77,5678,GE,Elite (HIA),2ms
83.142.161.30,12551,DE,Elite (HIA),4ms
119.92.71.123,37590,BD,Elite (HIA),2ms
110.78.152.246,50893,HK,Elite (HIA),1ms
149.20.253.108,36331,US,Elite (HIA),2ms
178.134.71.138,23642,UA,Elite (HIA),2ms
5.189.133.192,46438,TR,Elite (HIA),2ms
103.115.255.129,3699,US,Elite (HIA),3ms
43.128.62.125,4145,AR,Elite (HIA),2ms
209.145.51.228,4145,BY,Elite (HIA),1ms
31.42.57.129,4153,BY,Elite (HIA),94ms
185.169.181.16,51801,US,Elite (HIA),2ms
66.135.227.178,51801,BR,Elite (HIA),2ms
200.70.34.22,443,US,Elite (HIA),2ms
86.57.181.122,1080,BR,Elite (HIA),1ms
86.57.181.122,8800,HK,Elite (HIA),1ms
43.153.11.58,4153,IR,Elite (HIA),2ms
200.81.144.253,1080,CY,Elite (HIA),1ms
104.129.199.57,4153,BR,Elite (HIA),2ms
179.107.51.78,80,CN,Elite (HIA),26.5s
94.74.121.234,31337,PL,Elite (HIA),2ms
185.67.100.105,2080,TR,Transparent (NOA),1ms
203.28.8.0,5678,SK,Elite (HIA),2ms
186.251.255.249,1080,BR,Elite (HIA),2ms
124.222.21.124,32127,LT,Elite (HIA),2ms
5.172.188.93,4145,BD,Elite (HIA),1ms
78.186.111.34,3128,ID,Elite (HIA),4ms
5.22.154.50,5678,EC,Elite (HIA),1ms
179.107.61.81,4153,US,Elite (HIA),2ms
62.72.32.208,4145,GB,Elite (HIA),1ms
110.76.129.229,11304,US,Elite (HIA),2ms
27.123.1.1,5678,IN,Elite (HIA),3ms
45.70.237.146,80,CN,Elite (HIA),2ms
45.77.77.144,1080,AU,Elite (HIA),2ms
81.150.169.217,21212,US,Elite (HIA),82ms
172.64.152.98,9050,TH,Elite (HIA),2ms
103.47.93.213,59774,RU,Elite (HIA),2ms
27.184.132.162,4153,ZA,Elite (HIA),82ms
152.67.111.56,47764,ID,Elite (HIA),3ms
23.225.14.198,1888,BD,Elite (HIA),1ms
203.113.117.49,5678,AR,Elite (HIA),3ms
84.23.54.47,4673,TH,Elite (HIA),2ms
196.15.237.171,4153,HK,Elite (HIA),2ms
36.95.14.243,8080,MX,Elite (HIA),1ms
103.113.12.90,30002,CA,Elite (HIA),2ms
45.7.210.195,8080,CN,Elite (HIA),1ms
183.88.37.94,80,CA,Elite (HIA),2ms
119.28.73.226,24388,US,Elite (HIA),2ms
187.193.48.9,80,BR,Elite (HIA),3ms
172.67.14.237,3128,VG,Elite (HIA),1ms
58.214.68.200,8080,DE,Elite (HIA),82ms
104.18.81.76,80,CN,Elite (HIA),2ms
138.68.236.23,57238,KZ,Elite (HIA),2ms
186.192.195.211,1080,FR,Elite (HIA),1ms
203.24.102.178,1080,BR,Elite (HIA),2ms
5.189.179.57,80,NI,Elite (HIA),2ms
117.94.221.78,4153,UA,Elite (HIA),27.1s
89.218.152.146,4153,IN,Elite (HIA),1ms
54.36.26.122,4145,BD,Elite (HIA),1ms
177.12.176.250,9898,RU,Elite (HIA),3ms
186.1.7.13,5678,NP,Elite (HIA),1ms
212.3.105.11,8080,DE,Elite (HIA),86ms
103.194.89.173,5678,FR,Elite (HIA),2ms
202.53.172.75,80,AR,Elite (HIA),2ms
188.94.225.13,11624,SG,Elite (HIA),2ms
103.192.76.36,4153,IR,Elite (HIA),82ms
176.9.52.249,80,ID,Elite (HIA),2ms
5.135.178.11,5678,UA,Elite (HIA),2ms
45.7.210.200,61524,ID,Elite (HIA),2ms
34.64.4.17,45806,ID,Elite (HIA),2ms
5.160.186.110,4145,TH,Elite (HIA),2ms
147.139.199.251,443,CN,Elite (HIA),1ms
176.122.117.12,4145,BA,Elite (HIA),1ms
222.124.130.197,8089,TH,Elite (HIA),2ms
202.159.60.113,5678,GB,Elite (HIA),2ms
159.192.97.156,4153,BG,Elite (HIA),2ms
117.24.39.121,8080,US,Elite (HIA),2ms
185.6.104.150,3366,FR,Elite (HIA),2ms
118.174.219.41,7497,TH,Elite (HIA),2ms
82.102.13.138,8080,PL,Elite (HIA),3ms
212.5.143.42,4153,BD,Elite (HIA),2ms
185.172.129.13,59341,PE,Elite (HIA),1ms
51.159.105.70,1080,US,Elite (HIA),2ms
110.77.149.20,4153,CZ,Elite (HIA),2ms
37.131.165.19,39593,DE,Elite (HIA),1ms
220.247.161.235,4153,IN,Elite (HIA),1ms
181.66.37.200,31043,IR,Elite (HIA),2ms
70.185.95.162,1080,IN,Elite (HIA),2ms
81.162.198.6,4153,DE,Elite (HIA),22.0s
138.201.248.43,59311,MD,Elite (HIA),3ms
103.47.93.193,24317,IN,Elite (HIA),1ms
185.171.54.29,5678,US,Elite (HIA),2ms
103.70.206.17,4145,BA,Elite (HIA),6ms
134.255.228.209,80,US,Elite (HIA),2ms
95.65.51.8,5678,US,Elite (HIA),3ms
103.105.41.209,80,HK,Elite (HIA),2ms
35.244.232.197,12345,BR,Elite (HIA),3ms
212.39.114.139,1080,RS,Elite (HIA),85ms
154.208.10.126,4145,CN,Elite (HIA),1ms
137.184.34.178,5678,VG,Elite (HIA),2ms
47.240.226.173,28643,SE,Elite (HIA),2ms
170.238.180.21,80,CN,Elite (HIA),2ms
212.200.149.242,50152,RU,Elite (HIA),1ms
117.93.115.31,10800,BR,Elite (HIA),2ms
203.32.121.161,1080,CN,Elite (HIA),2ms
158.174.126.133,4153,NL,Elite (HIA),1ms
61.178.55.53,2222,IN,Elite (HIA),2ms
185.46.10.13,26546,ID,Elite (HIA),2ms
177.38.5.242,83,CN,Elite (HIA),86ms
139.224.117.52,3128,TH,Elite (HIA),2ms
178.62.226.96,57114,ID,Elite (HIA),2ms
103.19.129.137,8080,KE,Elite (HIA),2ms
111.68.31.130,61924,HU,Elite (HIA),2ms
218.1.200.137,55300,VN,Elite (HIA),2ms
14.207.123.29,8080,TH,Elite (HIA),2ms
202.150.148.218,39267,TH,Elite (HIA),1ms
41.60.235.140,4153,ID,Elite (HIA),2ms
84.236.32.196,4145,CA,Elite (HIA),2ms
103.121.89.159,5678,ES,Elite (HIA),2ms
110.77.236.235,80,FR,Elite (HIA),3ms
171.97.107.187,54321,NL,Elite (HIA),2ms
117.54.201.90,8888,TH,Elite (HIA),2ms
172.67.3.98,30283,TH,Elite (HIA),2ms
185.161.186.82,4145,IR,Elite (HIA),4ms
92.222.237.105,4145,DE,Elite (HIA),2ms
109.236.88.38,4145,NG,Elite (HIA),2ms
110.77.159.12,443,IN,Elite (HIA),2ms
110.77.161.197,5678,SG,Elite (HIA),2ms
80.191.169.66,4145,ID,Elite (HIA),2ms
43.157.47.86,1080,SG,Elite (HIA),3ms
102.69.146.181,4145,CN,Elite (HIA),1ms
103.59.203.249,443,EE,Elite (HIA),15.1s
47.241.238.217,51800,HK,Elite (HIA),2ms
222.124.130.196,5678,US,Elite (HIA),1ms
194.233.69.126,20806,ID,Elite (HIA),2ms
110.185.102.103,1080,ZW,Elite (HIA),2ms
